site_idx,site_kind,site_keys,n_neurons,metric_name,n_exact_ties,uniqueness_prob_exact,n_tie_groups,equivalent_orderings,n_approx_ties_1e-07,uniqueness_prob_1e-07,n_approx_ties_1e-05,uniqueness_prob_1e-05,n_approx_ties_0.001,uniqueness_prob_0.001,model_name
19,llama_mlp,"['model.layers.9.mlp.gate_proj.weight', 'model.layers.9.mlp.up_proj.weight']",8960,l1_norm,26,0.9970982142857143,13,8192.0,8272,0.07678571428571423,8272,0.07678571428571423,8272,0.07678571428571423,qwen2.5-1.5b
20,llama_attn,"['model.layers.10.self_attn.q_proj.weight', 'model.layers.10.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
21,llama_mlp,"['model.layers.10.mlp.gate_proj.weight', 'model.layers.10.mlp.up_proj.weight']",8960,l1_norm,18,0.9979910714285715,9,512.0,8243,0.08002232142857146,8243,0.08002232142857146,8243,0.08002232142857146,qwen2.5-1.5b
22,llama_attn,"['model.layers.11.self_attn.q_proj.weight', 'model.layers.11.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
23,llama_mlp,"['model.layers.11.mlp.gate_proj.weight', 'model.layers.11.mlp.up_proj.weight']",8960,l1_norm,12,0.9986607142857142,6,64.0,8124,0.09330357142857137,8124,0.09330357142857137,8124,0.09330357142857137,qwen2.5-1.5b
24,llama_attn,"['model.layers.12.self_attn.q_proj.weight', 'model.layers.12.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
25,llama_mlp,"['model.layers.12.mlp.gate_proj.weight', 'model.layers.12.mlp.up_proj.weight']",8960,l1_norm,24,0.9973214285714286,12,4096.0,8154,0.08995535714285718,8154,0.08995535714285718,8154,0.08995535714285718,qwen2.5-1.5b
26,llama_attn,"['model.layers.13.self_attn.q_proj.weight', 'model.layers.13.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
27,llama_mlp,"['model.layers.13.mlp.gate_proj.weight', 'model.layers.13.mlp.up_proj.weight']",8960,l1_norm,14,0.9984375,7,128.0,8211,0.08359375000000002,8211,0.08359375000000002,8211,0.08359375000000002,qwen2.5-1.5b
28,llama_attn,"['model.layers.14.self_attn.q_proj.weight', 'model.layers.14.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
29,llama_mlp,"['model.layers.14.mlp.gate_proj.weight', 'model.layers.14.mlp.up_proj.weight']",8960,l1_norm,6,0.9993303571428571,3,8.0,8241,0.08024553571428572,8241,0.08024553571428572,8241,0.08024553571428572,qwen2.5-1.5b
30,llama_attn,"['model.layers.15.self_attn.q_proj.weight', 'model.layers.15.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
31,llama_mlp,"['model.layers.15.mlp.gate_proj.weight', 'model.layers.15.mlp.up_proj.weight']",8960,l1_norm,14,0.9984375,7,128.0,8098,0.09620535714285716,8098,0.09620535714285716,8098,0.09620535714285716,qwen2.5-1.5b
32,llama_attn,"['model.layers.16.self_attn.q_proj.weight', 'model.layers.16.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
33,llama_mlp,"['model.layers.16.mlp.gate_proj.weight', 'model.layers.16.mlp.up_proj.weight']",8960,l1_norm,20,0.9977678571428571,10,1024.0,8192,0.08571428571428574,8192,0.08571428571428574,8192,0.08571428571428574,qwen2.5-1.5b
34,llama_attn,"['model.layers.17.self_attn.q_proj.weight', 'model.layers.17.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
35,llama_mlp,"['model.layers.17.mlp.gate_proj.weight', 'model.layers.17.mlp.up_proj.weight']",8960,l1_norm,6,0.9993303571428571,3,8.0,8175,0.0876116071428571,8175,0.0876116071428571,8175,0.0876116071428571,qwen2.5-1.5b
36,llama_attn,"['model.layers.18.self_attn.q_proj.weight', 'model.layers.18.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
37,llama_mlp,"['model.layers.18.mlp.gate_proj.weight', 'model.layers.18.mlp.up_proj.weight']",8960,l1_norm,12,0.9986607142857142,6,64.0,8144,0.09107142857142858,8144,0.09107142857142858,8144,0.09107142857142858,qwen2.5-1.5b
38,llama_attn,"['model.layers.19.self_attn.q_proj.weight', 'model.layers.19.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
39,llama_mlp,"['model.layers.19.mlp.gate_proj.weight', 'model.layers.19.mlp.up_proj.weight']",8960,l1_norm,14,0.9984375,7,128.0,7982,0.10915178571428574,7982,0.10915178571428574,7982,0.10915178571428574,qwen2.5-1.5b
40,llama_attn,"['model.layers.20.self_attn.q_proj.weight', 'model.layers.20.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
41,llama_mlp,"['model.layers.20.mlp.gate_proj.weight', 'model.layers.20.mlp.up_proj.weight']",8960,l1_norm,18,0.9979910714285715,9,512.0,8292,0.07455357142857144,8292,0.07455357142857144,8292,0.07455357142857144,qwen2.5-1.5b
42,llama_attn,"['model.layers.21.self_attn.q_proj.weight', 'model.layers.21.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
43,llama_mlp,"['model.layers.21.mlp.gate_proj.weight', 'model.layers.21.mlp.up_proj.weight']",8960,l1_norm,16,0.9982142857142857,8,256.0,8225,0.08203125,8225,0.08203125,8225,0.08203125,qwen2.5-1.5b
44,llama_attn,"['model.layers.22.self_attn.q_proj.weight', 'model.layers.22.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
45,llama_mlp,"['model.layers.22.mlp.gate_proj.weight', 'model.layers.22.mlp.up_proj.weight']",8960,l1_norm,10,0.9988839285714286,5,32.0,8159,0.08939732142857137,8159,0.08939732142857137,8159,0.08939732142857137,qwen2.5-1.5b
46,llama_attn,"['model.layers.23.self_attn.q_proj.weight', 'model.layers.23.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
47,llama_mlp,"['model.layers.23.mlp.gate_proj.weight', 'model.layers.23.mlp.up_proj.weight']",8960,l1_norm,16,0.9982142857142857,8,256.0,8323,0.07109374999999996,8323,0.07109374999999996,8323,0.07109374999999996,qwen2.5-1.5b
48,llama_attn,"['model.layers.24.self_attn.q_proj.weight', 'model.layers.24.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
49,llama_mlp,"['model.layers.24.mlp.gate_proj.weight', 'model.layers.24.mlp.up_proj.weight']",8960,l1_norm,20,0.9977678571428571,10,1024.0,8432,0.05892857142857144,8432,0.05892857142857144,8432,0.05892857142857144,qwen2.5-1.5b
50,llama_attn,"['model.layers.25.self_attn.q_proj.weight', 'model.layers.25.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
51,llama_mlp,"['model.layers.25.mlp.gate_proj.weight', 'model.layers.25.mlp.up_proj.weight']",8960,l1_norm,24,0.9973214285714286,12,4096.0,8428,0.059374999999999956,8428,0.059374999999999956,8428,0.059374999999999956,qwen2.5-1.5b
52,llama_attn,"['model.layers.26.self_attn.q_proj.weight', 'model.layers.26.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
53,llama_mlp,"['model.layers.26.mlp.gate_proj.weight', 'model.layers.26.mlp.up_proj.weight']",8960,l1_norm,24,0.9973214285714286,12,4096.0,8443,0.05770089285714286,8443,0.05770089285714286,8443,0.05770089285714286,qwen2.5-1.5b
54,llama_attn,"['model.layers.27.self_attn.q_proj.weight', 'model.layers.27.self_attn.k_proj.weight']",2,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
55,llama_mlp,"['model.layers.27.mlp.gate_proj.weight', 'model.layers.27.mlp.up_proj.weight']",8960,l1_norm,12,0.9986607142857142,6,64.0,8406,0.06183035714285712,8406,0.06183035714285712,8406,0.06183035714285712,qwen2.5-1.5b
0,llama_attn,"['model.layers.0.self_attn.q_proj.weight', 'model.layers.0.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
1,llama_mlp,"['model.layers.0.mlp.gate_proj.weight', 'model.layers.0.mlp.up_proj.weight']",8960,l2_norm,36,0.9959821428571428,18,262144.0,8397,0.06283482142857144,8397,0.06283482142857144,8853,0.011941964285714257,qwen2.5-1.5b
2,llama_attn,"['model.layers.1.self_attn.q_proj.weight', 'model.layers.1.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
3,llama_mlp,"['model.layers.1.mlp.gate_proj.weight', 'model.layers.1.mlp.up_proj.weight']",8960,l2_norm,32,0.9964285714285714,16,65536.0,8534,0.04754464285714288,8534,0.04754464285714288,8892,0.007589285714285743,qwen2.5-1.5b
4,llama_attn,"['model.layers.2.self_attn.q_proj.weight', 'model.layers.2.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
5,llama_mlp,"['model.layers.2.mlp.gate_proj.weight', 'model.layers.2.mlp.up_proj.weight']",8960,l2_norm,38,0.9957589285714286,19,524288.0,8396,0.06294642857142863,8396,0.06294642857142863,8883,0.008593749999999956,qwen2.5-1.5b
6,llama_attn,"['model.layers.3.self_attn.q_proj.weight', 'model.layers.3.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
7,llama_mlp,"['model.layers.3.mlp.gate_proj.weight', 'model.layers.3.mlp.up_proj.weight']",8960,l2_norm,24,0.9973214285714286,12,4096.0,8242,0.08013392857142854,8242,0.08013392857142854,8893,0.007477678571428559,qwen2.5-1.5b
8,llama_attn,"['model.layers.4.self_attn.q_proj.weight', 'model.layers.4.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
9,llama_mlp,"['model.layers.4.mlp.gate_proj.weight', 'model.layers.4.mlp.up_proj.weight']",8960,l2_norm,14,0.9984375,7,128.0,8454,0.05647321428571428,8454,0.05647321428571428,8888,0.008035714285714257,qwen2.5-1.5b
10,llama_attn,"['model.layers.5.self_attn.q_proj.weight', 'model.layers.5.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
11,llama_mlp,"['model.layers.5.mlp.gate_proj.weight', 'model.layers.5.mlp.up_proj.weight']",8960,l2_norm,18,0.9979910714285715,9,512.0,8240,0.0803571428571429,8240,0.0803571428571429,8850,0.012276785714285698,qwen2.5-1.5b
12,llama_attn,"['model.layers.6.self_attn.q_proj.weight', 'model.layers.6.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
13,llama_mlp,"['model.layers.6.mlp.gate_proj.weight', 'model.layers.6.mlp.up_proj.weight']",8960,l2_norm,20,0.9977678571428571,10,1024.0,8374,0.06540178571428568,8374,0.06540178571428568,8858,0.011383928571428559,qwen2.5-1.5b
14,llama_attn,"['model.layers.7.self_attn.q_proj.weight', 'model.layers.7.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
15,llama_mlp,"['model.layers.7.mlp.gate_proj.weight', 'model.layers.7.mlp.up_proj.weight']",8960,l2_norm,22,0.9975446428571428,11,2048.0,8283,0.07555803571428577,8283,0.07555803571428577,8830,0.014508928571428603,qwen2.5-1.5b
16,llama_attn,"['model.layers.8.self_attn.q_proj.weight', 'model.layers.8.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
17,llama_mlp,"['model.layers.8.mlp.gate_proj.weight', 'model.layers.8.mlp.up_proj.weight']",8960,l2_norm,24,0.9973214285714286,12,4096.0,8275,0.0764508928571429,8275,0.0764508928571429,8843,0.013058035714285765,qwen2.5-1.5b
18,llama_attn,"['model.layers.9.self_attn.q_proj.weight', 'model.layers.9.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
19,llama_mlp,"['model.layers.9.mlp.gate_proj.weight', 'model.layers.9.mlp.up_proj.weight']",8960,l2_norm,24,0.9973214285714286,12,4096.0,8362,0.06674107142857144,8362,0.06674107142857144,8857,0.011495535714285743,qwen2.5-1.5b
20,llama_attn,"['model.layers.10.self_attn.q_proj.weight', 'model.layers.10.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
21,llama_mlp,"['model.layers.10.mlp.gate_proj.weight', 'model.layers.10.mlp.up_proj.weight']",8960,l2_norm,12,0.9986607142857142,6,64.0,8302,0.07343750000000004,8302,0.07343750000000004,8835,0.013950892857142905,qwen2.5-1.5b
22,llama_attn,"['model.layers.11.self_attn.q_proj.weight', 'model.layers.11.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
23,llama_mlp,"['model.layers.11.mlp.gate_proj.weight', 'model.layers.11.mlp.up_proj.weight']",8960,l2_norm,20,0.9977678571428571,10,1024.0,8084,0.09776785714285718,8084,0.09776785714285718,8795,0.018415178571428603,qwen2.5-1.5b
24,llama_attn,"['model.layers.12.self_attn.q_proj.weight', 'model.layers.12.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
25,llama_mlp,"['model.layers.12.mlp.gate_proj.weight', 'model.layers.12.mlp.up_proj.weight']",8960,l2_norm,12,0.9986607142857142,6,64.0,8181,0.08694196428571432,8181,0.08694196428571432,8782,0.01986607142857144,qwen2.5-1.5b
26,llama_attn,"['model.layers.13.self_attn.q_proj.weight', 'model.layers.13.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
27,llama_mlp,"['model.layers.13.mlp.gate_proj.weight', 'model.layers.13.mlp.up_proj.weight']",8960,l2_norm,12,0.9986607142857142,6,64.0,8235,0.0809151785714286,8235,0.0809151785714286,8789,0.019084821428571375,qwen2.5-1.5b
28,llama_attn,"['model.layers.14.self_attn.q_proj.weight', 'model.layers.14.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
29,llama_mlp,"['model.layers.14.mlp.gate_proj.weight', 'model.layers.14.mlp.up_proj.weight']",8960,l2_norm,18,0.9979910714285715,9,512.0,8235,0.0809151785714286,8235,0.0809151785714286,8843,0.013058035714285765,qwen2.5-1.5b
30,llama_attn,"['model.layers.15.self_attn.q_proj.weight', 'model.layers.15.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
31,llama_mlp,"['model.layers.15.mlp.gate_proj.weight', 'model.layers.15.mlp.up_proj.weight']",8960,l2_norm,10,0.9988839285714286,5,32.0,8148,0.09062499999999996,8148,0.09062499999999996,8795,0.018415178571428603,qwen2.5-1.5b
32,llama_attn,"['model.layers.16.self_attn.q_proj.weight', 'model.layers.16.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
33,llama_mlp,"['model.layers.16.mlp.gate_proj.weight', 'model.layers.16.mlp.up_proj.weight']",8960,l2_norm,8,0.9991071428571429,4,16.0,8215,0.0831473214285714,8215,0.0831473214285714,8806,0.017187500000000022,qwen2.5-1.5b
34,llama_attn,"['model.layers.17.self_attn.q_proj.weight', 'model.layers.17.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
35,llama_mlp,"['model.layers.17.mlp.gate_proj.weight', 'model.layers.17.mlp.up_proj.weight']",8960,l2_norm,16,0.9982142857142857,8,256.0,8115,0.0943080357142857,8115,0.0943080357142857,8782,0.01986607142857144,qwen2.5-1.5b
36,llama_attn,"['model.layers.18.self_attn.q_proj.weight', 'model.layers.18.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
37,llama_mlp,"['model.layers.18.mlp.gate_proj.weight', 'model.layers.18.mlp.up_proj.weight']",8960,l2_norm,10,0.9988839285714286,5,32.0,8127,0.09296875000000004,8127,0.09296875000000004,8806,0.017187500000000022,qwen2.5-1.5b
38,llama_attn,"['model.layers.19.self_attn.q_proj.weight', 'model.layers.19.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
39,llama_mlp,"['model.layers.19.mlp.gate_proj.weight', 'model.layers.19.mlp.up_proj.weight']",8960,l2_norm,14,0.9984375,7,128.0,7943,0.11350446428571426,7943,0.11350446428571426,8810,0.016741071428571397,qwen2.5-1.5b
40,llama_attn,"['model.layers.20.self_attn.q_proj.weight', 'model.layers.20.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
41,llama_mlp,"['model.layers.20.mlp.gate_proj.weight', 'model.layers.20.mlp.up_proj.weight']",8960,l2_norm,14,0.9984375,7,128.0,8313,0.07220982142857146,8313,0.07220982142857146,8798,0.018080357142857162,qwen2.5-1.5b
42,llama_attn,"['model.layers.21.self_attn.q_proj.weight', 'model.layers.21.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
43,llama_mlp,"['model.layers.21.mlp.gate_proj.weight', 'model.layers.21.mlp.up_proj.weight']",8960,l2_norm,20,0.9977678571428571,10,1024.0,8242,0.08013392857142854,8242,0.08013392857142854,8832,0.014285714285714235,qwen2.5-1.5b
44,llama_attn,"['model.layers.22.self_attn.q_proj.weight', 'model.layers.22.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
45,llama_mlp,"['model.layers.22.mlp.gate_proj.weight', 'model.layers.22.mlp.up_proj.weight']",8960,l2_norm,14,0.9984375,7,128.0,8201,0.08470982142857142,8201,0.08470982142857142,8847,0.01261160714285714,qwen2.5-1.5b
46,llama_attn,"['model.layers.23.self_attn.q_proj.weight', 'model.layers.23.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
47,llama_mlp,"['model.layers.23.mlp.gate_proj.weight', 'model.layers.23.mlp.up_proj.weight']",8960,l2_norm,10,0.9988839285714286,5,32.0,8328,0.07053571428571426,8328,0.07053571428571426,8867,0.010379464285714235,qwen2.5-1.5b
48,llama_attn,"['model.layers.24.self_attn.q_proj.weight', 'model.layers.24.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
49,llama_mlp,"['model.layers.24.mlp.gate_proj.weight', 'model.layers.24.mlp.up_proj.weight']",8960,l2_norm,29,0.9967633928571429,14,49152.0,8426,0.059598214285714324,8426,0.059598214285714324,8858,0.011383928571428559,qwen2.5-1.5b
50,llama_attn,"['model.layers.25.self_attn.q_proj.weight', 'model.layers.25.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
51,llama_mlp,"['model.layers.25.mlp.gate_proj.weight', 'model.layers.25.mlp.up_proj.weight']",8960,l2_norm,28,0.996875,14,16384.0,8408,0.06160714285714286,8408,0.06160714285714286,8858,0.011383928571428559,qwen2.5-1.5b
52,llama_attn,"['model.layers.26.self_attn.q_proj.weight', 'model.layers.26.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
53,llama_mlp,"['model.layers.26.mlp.gate_proj.weight', 'model.layers.26.mlp.up_proj.weight']",8960,l2_norm,24,0.9973214285714286,12,4096.0,8463,0.055468749999999956,8463,0.055468749999999956,8850,0.012276785714285698,qwen2.5-1.5b
54,llama_attn,"['model.layers.27.self_attn.q_proj.weight', 'model.layers.27.self_attn.k_proj.weight']",2,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
55,llama_mlp,"['model.layers.27.mlp.gate_proj.weight', 'model.layers.27.mlp.up_proj.weight']",8960,l2_norm,18,0.9979910714285715,9,512.0,8433,0.05881696428571426,8433,0.05881696428571426,8862,0.010937500000000044,qwen2.5-1.5b
0,llama_attn,"['model.layers.0.self_attn.q_proj.weight', 'model.layers.0.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
1,llama_mlp,"['model.layers.0.mlp.gate_proj.weight', 'model.layers.0.mlp.up_proj.weight']",8960,bias_value,16,0.9982142857142857,8,256.0,8399,0.06261160714285718,8399,0.06261160714285718,8399,0.06261160714285718,qwen2.5-1.5b
2,llama_attn,"['model.layers.1.self_attn.q_proj.weight', 'model.layers.1.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
3,llama_mlp,"['model.layers.1.mlp.gate_proj.weight', 'model.layers.1.mlp.up_proj.weight']",8960,bias_value,20,0.9977678571428571,10,1024.0,8461,0.055691964285714324,8461,0.055691964285714324,8461,0.055691964285714324,qwen2.5-1.5b
4,llama_attn,"['model.layers.2.self_attn.q_proj.weight', 'model.layers.2.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
5,llama_mlp,"['model.layers.2.mlp.gate_proj.weight', 'model.layers.2.mlp.up_proj.weight']",8960,bias_value,46,0.9948660714285714,23,8388608.0,8393,0.06328124999999996,8393,0.06328124999999996,8393,0.06328124999999996,qwen2.5-1.5b
6,llama_attn,"['model.layers.3.self_attn.q_proj.weight', 'model.layers.3.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
