site_idx,site_kind,site_key,n_units,metric_name,ber,repeat_idx,model_name,method
17,llama_mlp,model.layers.8.mlp.gate_proj,8192,l1_norm,0.0,0,llama-3.2-1b,canonical_attack
18,llama_attn,model.layers.9.self_attn.q_proj,8,l1_norm,0.0,0,llama-3.2-1b,canonical_attack
19,llama_mlp,model.layers.9.mlp.gate_proj,8192,l1_norm,0.000244140625,0,llama-3.2-1b,canonical_attack
20,llama_attn,model.layers.10.self_attn.q_proj,8,l1_norm,0.0,0,llama-3.2-1b,canonical_attack
21,llama_mlp,model.layers.10.mlp.gate_proj,8192,l1_norm,0.000244140625,0,llama-3.2-1b,canonical_attack
22,llama_attn,model.layers.11.self_attn.q_proj,8,l1_norm,0.0,0,llama-3.2-1b,canonical_attack
23,llama_mlp,model.layers.11.mlp.gate_proj,8192,l1_norm,0.00048828125,0,llama-3.2-1b,canonical_attack
24,llama_attn,model.layers.12.self_attn.q_proj,8,l1_norm,0.0,0,llama-3.2-1b,canonical_attack
25,llama_mlp,model.layers.12.mlp.gate_proj,8192,l1_norm,0.002197265625,0,llama-3.2-1b,canonical_attack
26,llama_attn,model.layers.13.self_attn.q_proj,8,l1_norm,0.0,0,llama-3.2-1b,canonical_attack
27,llama_mlp,model.layers.13.mlp.gate_proj,8192,l1_norm,0.00244140625,0,llama-3.2-1b,canonical_attack
28,llama_attn,model.layers.14.self_attn.q_proj,8,l1_norm,0.0,0,llama-3.2-1b,canonical_attack
29,llama_mlp,model.layers.14.mlp.gate_proj,8192,l1_norm,0.001220703125,0,llama-3.2-1b,canonical_attack
30,llama_attn,model.layers.15.self_attn.q_proj,8,l1_norm,0.0,0,llama-3.2-1b,canonical_attack
31,llama_mlp,model.layers.15.mlp.gate_proj,8192,l1_norm,0.000732421875,0,llama-3.2-1b,canonical_attack
-1,aggregate,all,-1,l1_norm,0.0006859756097560975,0,llama-3.2-1b,canonical_attack
0,llama_attn,model.layers.0.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
1,llama_mlp,model.layers.0.mlp.gate_proj,8192,l2_norm,0.00244140625,0,llama-3.2-1b,canonical_attack
2,llama_attn,model.layers.1.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
3,llama_mlp,model.layers.1.mlp.gate_proj,8192,l2_norm,0.001708984375,0,llama-3.2-1b,canonical_attack
4,llama_attn,model.layers.2.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
5,llama_mlp,model.layers.2.mlp.gate_proj,8192,l2_norm,0.000244140625,0,llama-3.2-1b,canonical_attack
6,llama_attn,model.layers.3.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
7,llama_mlp,model.layers.3.mlp.gate_proj,8192,l2_norm,0.000732421875,0,llama-3.2-1b,canonical_attack
8,llama_attn,model.layers.4.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
9,llama_mlp,model.layers.4.mlp.gate_proj,8192,l2_norm,0.000244140625,0,llama-3.2-1b,canonical_attack
10,llama_attn,model.layers.5.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
11,llama_mlp,model.layers.5.mlp.gate_proj,8192,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
12,llama_attn,model.layers.6.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
13,llama_mlp,model.layers.6.mlp.gate_proj,8192,l2_norm,0.00048828125,0,llama-3.2-1b,canonical_attack
14,llama_attn,model.layers.7.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
15,llama_mlp,model.layers.7.mlp.gate_proj,8192,l2_norm,0.00048828125,0,llama-3.2-1b,canonical_attack
16,llama_attn,model.layers.8.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
17,llama_mlp,model.layers.8.mlp.gate_proj,8192,l2_norm,0.000244140625,0,llama-3.2-1b,canonical_attack
18,llama_attn,model.layers.9.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
19,llama_mlp,model.layers.9.mlp.gate_proj,8192,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
20,llama_attn,model.layers.10.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
21,llama_mlp,model.layers.10.mlp.gate_proj,8192,l2_norm,0.000732421875,0,llama-3.2-1b,canonical_attack
22,llama_attn,model.layers.11.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
23,llama_mlp,model.layers.11.mlp.gate_proj,8192,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
24,llama_attn,model.layers.12.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
25,llama_mlp,model.layers.12.mlp.gate_proj,8192,l2_norm,0.000732421875,0,llama-3.2-1b,canonical_attack
26,llama_attn,model.layers.13.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
27,llama_mlp,model.layers.13.mlp.gate_proj,8192,l2_norm,0.00146484375,0,llama-3.2-1b,canonical_attack
28,llama_attn,model.layers.14.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
29,llama_mlp,model.layers.14.mlp.gate_proj,8192,l2_norm,0.000732421875,0,llama-3.2-1b,canonical_attack
30,llama_attn,model.layers.15.self_attn.q_proj,8,l2_norm,0.0,0,llama-3.2-1b,canonical_attack
31,llama_mlp,model.layers.15.mlp.gate_proj,8192,l2_norm,0.00146484375,0,llama-3.2-1b,canonical_attack
-1,aggregate,all,-1,l2_norm,0.0007317073170731707,0,llama-3.2-1b,canonical_attack
0,llama_attn,model.layers.0.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
1,llama_mlp,model.layers.0.mlp.gate_proj,8192,bias_value,0.000732421875,0,llama-3.2-1b,canonical_attack
2,llama_attn,model.layers.1.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
3,llama_mlp,model.layers.1.mlp.gate_proj,8192,bias_value,0.000732421875,0,llama-3.2-1b,canonical_attack
4,llama_attn,model.layers.2.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
5,llama_mlp,model.layers.2.mlp.gate_proj,8192,bias_value,0.000244140625,0,llama-3.2-1b,canonical_attack
6,llama_attn,model.layers.3.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
7,llama_mlp,model.layers.3.mlp.gate_proj,8192,bias_value,0.000244140625,0,llama-3.2-1b,canonical_attack
8,llama_attn,model.layers.4.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
9,llama_mlp,model.layers.4.mlp.gate_proj,8192,bias_value,0.000244140625,0,llama-3.2-1b,canonical_attack
10,llama_attn,model.layers.5.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
11,llama_mlp,model.layers.5.mlp.gate_proj,8192,bias_value,0.000244140625,0,llama-3.2-1b,canonical_attack
12,llama_attn,model.layers.6.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
13,llama_mlp,model.layers.6.mlp.gate_proj,8192,bias_value,0.0,0,llama-3.2-1b,canonical_attack
14,llama_attn,model.layers.7.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
15,llama_mlp,model.layers.7.mlp.gate_proj,8192,bias_value,0.0009765625,0,llama-3.2-1b,canonical_attack
16,llama_attn,model.layers.8.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
17,llama_mlp,model.layers.8.mlp.gate_proj,8192,bias_value,0.0,0,llama-3.2-1b,canonical_attack
18,llama_attn,model.layers.9.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
19,llama_mlp,model.layers.9.mlp.gate_proj,8192,bias_value,0.000244140625,0,llama-3.2-1b,canonical_attack
20,llama_attn,model.layers.10.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
21,llama_mlp,model.layers.10.mlp.gate_proj,8192,bias_value,0.000244140625,0,llama-3.2-1b,canonical_attack
22,llama_attn,model.layers.11.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
23,llama_mlp,model.layers.11.mlp.gate_proj,8192,bias_value,0.00048828125,0,llama-3.2-1b,canonical_attack
24,llama_attn,model.layers.12.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
25,llama_mlp,model.layers.12.mlp.gate_proj,8192,bias_value,0.002197265625,0,llama-3.2-1b,canonical_attack
26,llama_attn,model.layers.13.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
27,llama_mlp,model.layers.13.mlp.gate_proj,8192,bias_value,0.00244140625,0,llama-3.2-1b,canonical_attack
28,llama_attn,model.layers.14.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
29,llama_mlp,model.layers.14.mlp.gate_proj,8192,bias_value,0.001220703125,0,llama-3.2-1b,canonical_attack
30,llama_attn,model.layers.15.self_attn.q_proj,8,bias_value,0.0,0,llama-3.2-1b,canonical_attack
31,llama_mlp,model.layers.15.mlp.gate_proj,8192,bias_value,0.000732421875,0,llama-3.2-1b,canonical_attack
-1,aggregate,all,-1,bias_value,0.0006859756097560975,0,llama-3.2-1b,canonical_attack
0,llama_attn,model.layers.0.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
1,llama_mlp,model.layers.0.mlp.gate_proj,8192,variance,0.001708984375,0,llama-3.2-1b,canonical_attack
2,llama_attn,model.layers.1.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
3,llama_mlp,model.layers.1.mlp.gate_proj,8192,variance,0.001220703125,0,llama-3.2-1b,canonical_attack
4,llama_attn,model.layers.2.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
5,llama_mlp,model.layers.2.mlp.gate_proj,8192,variance,0.0,0,llama-3.2-1b,canonical_attack
6,llama_attn,model.layers.3.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
7,llama_mlp,model.layers.3.mlp.gate_proj,8192,variance,0.00048828125,0,llama-3.2-1b,canonical_attack
8,llama_attn,model.layers.4.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
9,llama_mlp,model.layers.4.mlp.gate_proj,8192,variance,0.0,0,llama-3.2-1b,canonical_attack
10,llama_attn,model.layers.5.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
11,llama_mlp,model.layers.5.mlp.gate_proj,8192,variance,0.000244140625,0,llama-3.2-1b,canonical_attack
12,llama_attn,model.layers.6.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
13,llama_mlp,model.layers.6.mlp.gate_proj,8192,variance,0.0,0,llama-3.2-1b,canonical_attack
14,llama_attn,model.layers.7.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
15,llama_mlp,model.layers.7.mlp.gate_proj,8192,variance,0.000244140625,0,llama-3.2-1b,canonical_attack
16,llama_attn,model.layers.8.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
17,llama_mlp,model.layers.8.mlp.gate_proj,8192,variance,0.000244140625,0,llama-3.2-1b,canonical_attack
18,llama_attn,model.layers.9.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
19,llama_mlp,model.layers.9.mlp.gate_proj,8192,variance,0.000244140625,0,llama-3.2-1b,canonical_attack
20,llama_attn,model.layers.10.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
21,llama_mlp,model.layers.10.mlp.gate_proj,8192,variance,0.0,0,llama-3.2-1b,canonical_attack
22,llama_attn,model.layers.11.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
23,llama_mlp,model.layers.11.mlp.gate_proj,8192,variance,0.0,0,llama-3.2-1b,canonical_attack
24,llama_attn,model.layers.12.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
25,llama_mlp,model.layers.12.mlp.gate_proj,8192,variance,0.000244140625,0,llama-3.2-1b,canonical_attack
26,llama_attn,model.layers.13.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
27,llama_mlp,model.layers.13.mlp.gate_proj,8192,variance,0.000244140625,0,llama-3.2-1b,canonical_attack
28,llama_attn,model.layers.14.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
29,llama_mlp,model.layers.14.mlp.gate_proj,8192,variance,0.0009765625,0,llama-3.2-1b,canonical_attack
30,llama_attn,model.layers.15.self_attn.q_proj,8,variance,0.0,0,llama-3.2-1b,canonical_attack
31,llama_mlp,model.layers.15.mlp.gate_proj,8192,variance,0.000244140625,0,llama-3.2-1b,canonical_attack
-1,aggregate,all,-1,variance,0.00038109756097560977,0,llama-3.2-1b,canonical_attack
0,llama_attn,model.layers.0.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
1,llama_mlp,model.layers.0.mlp.gate_proj,8192,l1_norm,0.000732421875,1,llama-3.2-1b,canonical_attack
2,llama_attn,model.layers.1.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
3,llama_mlp,model.layers.1.mlp.gate_proj,8192,l1_norm,0.000732421875,1,llama-3.2-1b,canonical_attack
4,llama_attn,model.layers.2.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
5,llama_mlp,model.layers.2.mlp.gate_proj,8192,l1_norm,0.000732421875,1,llama-3.2-1b,canonical_attack
6,llama_attn,model.layers.3.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
7,llama_mlp,model.layers.3.mlp.gate_proj,8192,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
8,llama_attn,model.layers.4.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
9,llama_mlp,model.layers.4.mlp.gate_proj,8192,l1_norm,0.00048828125,1,llama-3.2-1b,canonical_attack
10,llama_attn,model.layers.5.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
11,llama_mlp,model.layers.5.mlp.gate_proj,8192,l1_norm,0.000244140625,1,llama-3.2-1b,canonical_attack
12,llama_attn,model.layers.6.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
13,llama_mlp,model.layers.6.mlp.gate_proj,8192,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
14,llama_attn,model.layers.7.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
15,llama_mlp,model.layers.7.mlp.gate_proj,8192,l1_norm,0.0009765625,1,llama-3.2-1b,canonical_attack
16,llama_attn,model.layers.8.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
17,llama_mlp,model.layers.8.mlp.gate_proj,8192,l1_norm,0.00048828125,1,llama-3.2-1b,canonical_attack
18,llama_attn,model.layers.9.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
19,llama_mlp,model.layers.9.mlp.gate_proj,8192,l1_norm,0.000244140625,1,llama-3.2-1b,canonical_attack
20,llama_attn,model.layers.10.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
21,llama_mlp,model.layers.10.mlp.gate_proj,8192,l1_norm,0.00048828125,1,llama-3.2-1b,canonical_attack
22,llama_attn,model.layers.11.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
23,llama_mlp,model.layers.11.mlp.gate_proj,8192,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
24,llama_attn,model.layers.12.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
25,llama_mlp,model.layers.12.mlp.gate_proj,8192,l1_norm,0.000732421875,1,llama-3.2-1b,canonical_attack
26,llama_attn,model.layers.13.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
27,llama_mlp,model.layers.13.mlp.gate_proj,8192,l1_norm,0.001220703125,1,llama-3.2-1b,canonical_attack
28,llama_attn,model.layers.14.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
29,llama_mlp,model.layers.14.mlp.gate_proj,8192,l1_norm,0.001953125,1,llama-3.2-1b,canonical_attack
30,llama_attn,model.layers.15.self_attn.q_proj,8,l1_norm,0.0,1,llama-3.2-1b,canonical_attack
31,llama_mlp,model.layers.15.mlp.gate_proj,8192,l1_norm,0.000732421875,1,llama-3.2-1b,canonical_attack
-1,aggregate,all,-1,l1_norm,0.0006097560975609756,1,llama-3.2-1b,canonical_attack
0,llama_attn,model.layers.0.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
1,llama_mlp,model.layers.0.mlp.gate_proj,8192,l2_norm,0.001953125,1,llama-3.2-1b,canonical_attack
2,llama_attn,model.layers.1.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
3,llama_mlp,model.layers.1.mlp.gate_proj,8192,l2_norm,0.00146484375,1,llama-3.2-1b,canonical_attack
4,llama_attn,model.layers.2.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
5,llama_mlp,model.layers.2.mlp.gate_proj,8192,l2_norm,0.00048828125,1,llama-3.2-1b,canonical_attack
6,llama_attn,model.layers.3.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
7,llama_mlp,model.layers.3.mlp.gate_proj,8192,l2_norm,0.000732421875,1,llama-3.2-1b,canonical_attack
8,llama_attn,model.layers.4.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
9,llama_mlp,model.layers.4.mlp.gate_proj,8192,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
10,llama_attn,model.layers.5.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
11,llama_mlp,model.layers.5.mlp.gate_proj,8192,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
12,llama_attn,model.layers.6.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
13,llama_mlp,model.layers.6.mlp.gate_proj,8192,l2_norm,0.00048828125,1,llama-3.2-1b,canonical_attack
14,llama_attn,model.layers.7.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
15,llama_mlp,model.layers.7.mlp.gate_proj,8192,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
16,llama_attn,model.layers.8.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
17,llama_mlp,model.layers.8.mlp.gate_proj,8192,l2_norm,0.000244140625,1,llama-3.2-1b,canonical_attack
18,llama_attn,model.layers.9.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
19,llama_mlp,model.layers.9.mlp.gate_proj,8192,l2_norm,0.000244140625,1,llama-3.2-1b,canonical_attack
20,llama_attn,model.layers.10.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
21,llama_mlp,model.layers.10.mlp.gate_proj,8192,l2_norm,0.000732421875,1,llama-3.2-1b,canonical_attack
22,llama_attn,model.layers.11.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
23,llama_mlp,model.layers.11.mlp.gate_proj,8192,l2_norm,0.00048828125,1,llama-3.2-1b,canonical_attack
24,llama_attn,model.layers.12.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
25,llama_mlp,model.layers.12.mlp.gate_proj,8192,l2_norm,0.00146484375,1,llama-3.2-1b,canonical_attack
26,llama_attn,model.layers.13.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
27,llama_mlp,model.layers.13.mlp.gate_proj,8192,l2_norm,0.000732421875,1,llama-3.2-1b,canonical_attack
28,llama_attn,model.layers.14.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
29,llama_mlp,model.layers.14.mlp.gate_proj,8192,l2_norm,0.001220703125,1,llama-3.2-1b,canonical_attack
30,llama_attn,model.layers.15.self_attn.q_proj,8,l2_norm,0.0,1,llama-3.2-1b,canonical_attack
31,llama_mlp,model.layers.15.mlp.gate_proj,8192,l2_norm,0.001220703125,1,llama-3.2-1b,canonical_attack
-1,aggregate,all,-1,l2_norm,0.0007164634146341463,1,llama-3.2-1b,canonical_attack
0,llama_attn,model.layers.0.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
1,llama_mlp,model.layers.0.mlp.gate_proj,8192,bias_value,0.000732421875,1,llama-3.2-1b,canonical_attack
2,llama_attn,model.layers.1.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
3,llama_mlp,model.layers.1.mlp.gate_proj,8192,bias_value,0.000732421875,1,llama-3.2-1b,canonical_attack
4,llama_attn,model.layers.2.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
5,llama_mlp,model.layers.2.mlp.gate_proj,8192,bias_value,0.000732421875,1,llama-3.2-1b,canonical_attack
6,llama_attn,model.layers.3.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
7,llama_mlp,model.layers.3.mlp.gate_proj,8192,bias_value,0.0,1,llama-3.2-1b,canonical_attack
8,llama_attn,model.layers.4.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
9,llama_mlp,model.layers.4.mlp.gate_proj,8192,bias_value,0.00048828125,1,llama-3.2-1b,canonical_attack
10,llama_attn,model.layers.5.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
11,llama_mlp,model.layers.5.mlp.gate_proj,8192,bias_value,0.000244140625,1,llama-3.2-1b,canonical_attack
12,llama_attn,model.layers.6.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
13,llama_mlp,model.layers.6.mlp.gate_proj,8192,bias_value,0.0,1,llama-3.2-1b,canonical_attack
14,llama_attn,model.layers.7.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
15,llama_mlp,model.layers.7.mlp.gate_proj,8192,bias_value,0.0009765625,1,llama-3.2-1b,canonical_attack
16,llama_attn,model.layers.8.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
17,llama_mlp,model.layers.8.mlp.gate_proj,8192,bias_value,0.00048828125,1,llama-3.2-1b,canonical_attack
18,llama_attn,model.layers.9.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
19,llama_mlp,model.layers.9.mlp.gate_proj,8192,bias_value,0.000244140625,1,llama-3.2-1b,canonical_attack
20,llama_attn,model.layers.10.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
21,llama_mlp,model.layers.10.mlp.gate_proj,8192,bias_value,0.00048828125,1,llama-3.2-1b,canonical_attack
22,llama_attn,model.layers.11.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
23,llama_mlp,model.layers.11.mlp.gate_proj,8192,bias_value,0.0,1,llama-3.2-1b,canonical_attack
24,llama_attn,model.layers.12.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
25,llama_mlp,model.layers.12.mlp.gate_proj,8192,bias_value,0.000732421875,1,llama-3.2-1b,canonical_attack
26,llama_attn,model.layers.13.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
27,llama_mlp,model.layers.13.mlp.gate_proj,8192,bias_value,0.001220703125,1,llama-3.2-1b,canonical_attack
28,llama_attn,model.layers.14.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
29,llama_mlp,model.layers.14.mlp.gate_proj,8192,bias_value,0.001953125,1,llama-3.2-1b,canonical_attack
30,llama_attn,model.layers.15.self_attn.q_proj,8,bias_value,0.0,1,llama-3.2-1b,canonical_attack
31,llama_mlp,model.layers.15.mlp.gate_proj,8192,bias_value,0.000732421875,1,llama-3.2-1b,canonical_attack
-1,aggregate,all,-1,bias_value,0.0006097560975609756,1,llama-3.2-1b,canonical_attack
0,llama_attn,model.layers.0.self_attn.q_proj,8,variance,0.0,1,llama-3.2-1b,canonical_attack
1,llama_mlp,model.layers.0.mlp.gate_proj,8192,variance,0.00146484375,1,llama-3.2-1b,canonical_attack
2,llama_attn,model.layers.1.self_attn.q_proj,8,variance,0.0,1,llama-3.2-1b,canonical_attack
3,llama_mlp,model.layers.1.mlp.gate_proj,8192,variance,0.000732421875,1,llama-3.2-1b,canonical_attack
4,llama_attn,model.layers.2.self_attn.q_proj,8,variance,0.0,1,llama-3.2-1b,canonical_attack
5,llama_mlp,model.layers.2.mlp.gate_proj,8192,variance,0.0,1,llama-3.2-1b,canonical_attack
6,llama_attn,model.layers.3.self_attn.q_proj,8,variance,0.0,1,llama-3.2-1b,canonical_attack
7,llama_mlp,model.layers.3.mlp.gate_proj,8192,variance,0.000244140625,1,llama-3.2-1b,canonical_attack
8,llama_attn,model.layers.4.self_attn.q_proj,8,variance,0.0,1,llama-3.2-1b,canonical_attack
