site_idx,site_kind,site_keys,n_neurons,metric_name,n_exact_ties,uniqueness_prob_exact,n_tie_groups,equivalent_orderings,n_approx_ties_1e-07,uniqueness_prob_1e-07,n_approx_ties_1e-05,uniqueness_prob_1e-05,n_approx_ties_0.001,uniqueness_prob_0.001,model_name
11,llama_mlp,"['model.layers.5.mlp.gate_proj.weight', 'model.layers.5.mlp.up_proj.weight']",8192,l1_norm,4,0.99951171875,2,4.0,7208,0.1201171875,7208,0.1201171875,7208,0.1201171875,llama-3.2-1b
12,llama_attn,"['model.layers.6.self_attn.q_proj.weight', 'model.layers.6.self_attn.k_proj.weight']",8,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
13,llama_mlp,"['model.layers.6.mlp.gate_proj.weight', 'model.layers.6.mlp.up_proj.weight']",8192,l1_norm,0,1.0,0,1.0,7097,0.1336669921875,7097,0.1336669921875,7097,0.1336669921875,llama-3.2-1b
14,llama_attn,"['model.layers.7.self_attn.q_proj.weight', 'model.layers.7.self_attn.k_proj.weight']",8,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
15,llama_mlp,"['model.layers.7.mlp.gate_proj.weight', 'model.layers.7.mlp.up_proj.weight']",8192,l1_norm,14,0.998291015625,7,128.0,7042,0.140380859375,7042,0.140380859375,7042,0.140380859375,llama-3.2-1b
16,llama_attn,"['model.layers.8.self_attn.q_proj.weight', 'model.layers.8.self_attn.k_proj.weight']",8,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
17,llama_mlp,"['model.layers.8.mlp.gate_proj.weight', 'model.layers.8.mlp.up_proj.weight']",8192,l1_norm,6,0.999267578125,3,8.0,7203,0.1207275390625,7203,0.1207275390625,7203,0.1207275390625,llama-3.2-1b
18,llama_attn,"['model.layers.9.self_attn.q_proj.weight', 'model.layers.9.self_attn.k_proj.weight']",8,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
19,llama_mlp,"['model.layers.9.mlp.gate_proj.weight', 'model.layers.9.mlp.up_proj.weight']",8192,l1_norm,4,0.99951171875,2,4.0,7063,0.1378173828125,7063,0.1378173828125,7063,0.1378173828125,llama-3.2-1b
20,llama_attn,"['model.layers.10.self_attn.q_proj.weight', 'model.layers.10.self_attn.k_proj.weight']",8,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
21,llama_mlp,"['model.layers.10.mlp.gate_proj.weight', 'model.layers.10.mlp.up_proj.weight']",8192,l1_norm,8,0.9990234375,4,16.0,7267,0.1129150390625,7267,0.1129150390625,7267,0.1129150390625,llama-3.2-1b
22,llama_attn,"['model.layers.11.self_attn.q_proj.weight', 'model.layers.11.self_attn.k_proj.weight']",8,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
23,llama_mlp,"['model.layers.11.mlp.gate_proj.weight', 'model.layers.11.mlp.up_proj.weight']",8192,l1_norm,6,0.999267578125,3,8.0,7368,0.1005859375,7368,0.1005859375,7368,0.1005859375,llama-3.2-1b
24,llama_attn,"['model.layers.12.self_attn.q_proj.weight', 'model.layers.12.self_attn.k_proj.weight']",8,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
25,llama_mlp,"['model.layers.12.mlp.gate_proj.weight', 'model.layers.12.mlp.up_proj.weight']",8192,l1_norm,20,0.99755859375,10,1024.0,7292,0.10986328125,7292,0.10986328125,7292,0.10986328125,llama-3.2-1b
26,llama_attn,"['model.layers.13.self_attn.q_proj.weight', 'model.layers.13.self_attn.k_proj.weight']",8,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
27,llama_mlp,"['model.layers.13.mlp.gate_proj.weight', 'model.layers.13.mlp.up_proj.weight']",8192,l1_norm,26,0.996826171875,13,8192.0,7311,0.1075439453125,7311,0.1075439453125,7311,0.1075439453125,llama-3.2-1b
28,llama_attn,"['model.layers.14.self_attn.q_proj.weight', 'model.layers.14.self_attn.k_proj.weight']",8,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
29,llama_mlp,"['model.layers.14.mlp.gate_proj.weight', 'model.layers.14.mlp.up_proj.weight']",8192,l1_norm,24,0.9970703125,12,4096.0,7177,0.1239013671875,7177,0.1239013671875,7177,0.1239013671875,llama-3.2-1b
30,llama_attn,"['model.layers.15.self_attn.q_proj.weight', 'model.layers.15.self_attn.k_proj.weight']",8,l1_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
31,llama_mlp,"['model.layers.15.mlp.gate_proj.weight', 'model.layers.15.mlp.up_proj.weight']",8192,l1_norm,14,0.998291015625,7,128.0,7003,0.1451416015625,7003,0.1451416015625,7003,0.1451416015625,llama-3.2-1b
0,llama_attn,"['model.layers.0.self_attn.q_proj.weight', 'model.layers.0.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
1,llama_mlp,"['model.layers.0.mlp.gate_proj.weight', 'model.layers.0.mlp.up_proj.weight']",8192,l2_norm,42,0.994873046875,21,2097152.0,7699,0.0601806640625,7699,0.0601806640625,8079,0.0137939453125,llama-3.2-1b
2,llama_attn,"['model.layers.1.self_attn.q_proj.weight', 'model.layers.1.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
3,llama_mlp,"['model.layers.1.mlp.gate_proj.weight', 'model.layers.1.mlp.up_proj.weight']",8192,l2_norm,30,0.996337890625,15,32768.0,7557,0.0775146484375,7557,0.0775146484375,8040,0.0185546875,llama-3.2-1b
4,llama_attn,"['model.layers.2.self_attn.q_proj.weight', 'model.layers.2.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
5,llama_mlp,"['model.layers.2.mlp.gate_proj.weight', 'model.layers.2.mlp.up_proj.weight']",8192,l2_norm,8,0.9990234375,4,16.0,7566,0.076416015625,7566,0.076416015625,8079,0.0137939453125,llama-3.2-1b
6,llama_attn,"['model.layers.3.self_attn.q_proj.weight', 'model.layers.3.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
7,llama_mlp,"['model.layers.3.mlp.gate_proj.weight', 'model.layers.3.mlp.up_proj.weight']",8192,l2_norm,12,0.99853515625,6,64.0,7410,0.095458984375,7410,0.095458984375,8079,0.0137939453125,llama-3.2-1b
8,llama_attn,"['model.layers.4.self_attn.q_proj.weight', 'model.layers.4.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
9,llama_mlp,"['model.layers.4.mlp.gate_proj.weight', 'model.layers.4.mlp.up_proj.weight']",8192,l2_norm,8,0.9990234375,4,16.0,7192,0.1220703125,7192,0.1220703125,8097,0.0115966796875,llama-3.2-1b
10,llama_attn,"['model.layers.5.self_attn.q_proj.weight', 'model.layers.5.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
11,llama_mlp,"['model.layers.5.mlp.gate_proj.weight', 'model.layers.5.mlp.up_proj.weight']",8192,l2_norm,0,1.0,0,1.0,7212,0.11962890625,7212,0.11962890625,8062,0.015869140625,llama-3.2-1b
12,llama_attn,"['model.layers.6.self_attn.q_proj.weight', 'model.layers.6.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
13,llama_mlp,"['model.layers.6.mlp.gate_proj.weight', 'model.layers.6.mlp.up_proj.weight']",8192,l2_norm,8,0.9990234375,4,16.0,7157,0.1263427734375,7157,0.1263427734375,8032,0.01953125,llama-3.2-1b
14,llama_attn,"['model.layers.7.self_attn.q_proj.weight', 'model.layers.7.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
15,llama_mlp,"['model.layers.7.mlp.gate_proj.weight', 'model.layers.7.mlp.up_proj.weight']",8192,l2_norm,6,0.999267578125,3,8.0,7027,0.1422119140625,7027,0.1422119140625,8022,0.020751953125,llama-3.2-1b
16,llama_attn,"['model.layers.8.self_attn.q_proj.weight', 'model.layers.8.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
17,llama_mlp,"['model.layers.8.mlp.gate_proj.weight', 'model.layers.8.mlp.up_proj.weight']",8192,l2_norm,6,0.999267578125,3,8.0,7210,0.119873046875,7210,0.119873046875,8002,0.023193359375,llama-3.2-1b
18,llama_attn,"['model.layers.9.self_attn.q_proj.weight', 'model.layers.9.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
19,llama_mlp,"['model.layers.9.mlp.gate_proj.weight', 'model.layers.9.mlp.up_proj.weight']",8192,l2_norm,2,0.999755859375,1,2.0,7125,0.1302490234375,7125,0.1302490234375,7989,0.0247802734375,llama-3.2-1b
20,llama_attn,"['model.layers.10.self_attn.q_proj.weight', 'model.layers.10.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
21,llama_mlp,"['model.layers.10.mlp.gate_proj.weight', 'model.layers.10.mlp.up_proj.weight']",8192,l2_norm,12,0.99853515625,6,64.0,7282,0.111083984375,7282,0.111083984375,8018,0.021240234375,llama-3.2-1b
22,llama_attn,"['model.layers.11.self_attn.q_proj.weight', 'model.layers.11.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
23,llama_mlp,"['model.layers.11.mlp.gate_proj.weight', 'model.layers.11.mlp.up_proj.weight']",8192,l2_norm,6,0.999267578125,3,8.0,7346,0.103271484375,7346,0.103271484375,8026,0.020263671875,llama-3.2-1b
24,llama_attn,"['model.layers.12.self_attn.q_proj.weight', 'model.layers.12.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
25,llama_mlp,"['model.layers.12.mlp.gate_proj.weight', 'model.layers.12.mlp.up_proj.weight']",8192,l2_norm,18,0.997802734375,9,512.0,7332,0.10498046875,7332,0.10498046875,7986,0.025146484375,llama-3.2-1b
26,llama_attn,"['model.layers.13.self_attn.q_proj.weight', 'model.layers.13.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
27,llama_mlp,"['model.layers.13.mlp.gate_proj.weight', 'model.layers.13.mlp.up_proj.weight']",8192,l2_norm,18,0.997802734375,9,512.0,7340,0.10400390625,7340,0.10400390625,8017,0.0213623046875,llama-3.2-1b
28,llama_attn,"['model.layers.14.self_attn.q_proj.weight', 'model.layers.14.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
29,llama_mlp,"['model.layers.14.mlp.gate_proj.weight', 'model.layers.14.mlp.up_proj.weight']",8192,l2_norm,16,0.998046875,8,256.0,7131,0.1295166015625,7131,0.1295166015625,8010,0.022216796875,llama-3.2-1b
30,llama_attn,"['model.layers.15.self_attn.q_proj.weight', 'model.layers.15.self_attn.k_proj.weight']",8,l2_norm,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
31,llama_mlp,"['model.layers.15.mlp.gate_proj.weight', 'model.layers.15.mlp.up_proj.weight']",8192,l2_norm,22,0.997314453125,11,2048.0,7057,0.1385498046875,7057,0.1385498046875,7997,0.0238037109375,llama-3.2-1b
0,llama_attn,"['model.layers.0.self_attn.q_proj.weight', 'model.layers.0.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
1,llama_mlp,"['model.layers.0.mlp.gate_proj.weight', 'model.layers.0.mlp.up_proj.weight']",8192,bias_value,10,0.998779296875,5,32.0,7707,0.0592041015625,7707,0.0592041015625,7707,0.0592041015625,llama-3.2-1b
2,llama_attn,"['model.layers.1.self_attn.q_proj.weight', 'model.layers.1.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
3,llama_mlp,"['model.layers.1.mlp.gate_proj.weight', 'model.layers.1.mlp.up_proj.weight']",8192,bias_value,14,0.998291015625,7,128.0,7511,0.0831298828125,7511,0.0831298828125,7511,0.0831298828125,llama-3.2-1b
4,llama_attn,"['model.layers.2.self_attn.q_proj.weight', 'model.layers.2.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
5,llama_mlp,"['model.layers.2.mlp.gate_proj.weight', 'model.layers.2.mlp.up_proj.weight']",8192,bias_value,16,0.998046875,8,256.0,7559,0.0772705078125,7559,0.0772705078125,7559,0.0772705078125,llama-3.2-1b
6,llama_attn,"['model.layers.3.self_attn.q_proj.weight', 'model.layers.3.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
7,llama_mlp,"['model.layers.3.mlp.gate_proj.weight', 'model.layers.3.mlp.up_proj.weight']",8192,bias_value,2,0.999755859375,1,2.0,7361,0.1014404296875,7361,0.1014404296875,7361,0.1014404296875,llama-3.2-1b
8,llama_attn,"['model.layers.4.self_attn.q_proj.weight', 'model.layers.4.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
9,llama_mlp,"['model.layers.4.mlp.gate_proj.weight', 'model.layers.4.mlp.up_proj.weight']",8192,bias_value,4,0.99951171875,2,4.0,7181,0.1234130859375,7181,0.1234130859375,7181,0.1234130859375,llama-3.2-1b
10,llama_attn,"['model.layers.5.self_attn.q_proj.weight', 'model.layers.5.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
11,llama_mlp,"['model.layers.5.mlp.gate_proj.weight', 'model.layers.5.mlp.up_proj.weight']",8192,bias_value,4,0.99951171875,2,4.0,7208,0.1201171875,7208,0.1201171875,7208,0.1201171875,llama-3.2-1b
12,llama_attn,"['model.layers.6.self_attn.q_proj.weight', 'model.layers.6.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
13,llama_mlp,"['model.layers.6.mlp.gate_proj.weight', 'model.layers.6.mlp.up_proj.weight']",8192,bias_value,0,1.0,0,1.0,7097,0.1336669921875,7097,0.1336669921875,7097,0.1336669921875,llama-3.2-1b
14,llama_attn,"['model.layers.7.self_attn.q_proj.weight', 'model.layers.7.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
15,llama_mlp,"['model.layers.7.mlp.gate_proj.weight', 'model.layers.7.mlp.up_proj.weight']",8192,bias_value,14,0.998291015625,7,128.0,7042,0.140380859375,7042,0.140380859375,7042,0.140380859375,llama-3.2-1b
16,llama_attn,"['model.layers.8.self_attn.q_proj.weight', 'model.layers.8.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
17,llama_mlp,"['model.layers.8.mlp.gate_proj.weight', 'model.layers.8.mlp.up_proj.weight']",8192,bias_value,6,0.999267578125,3,8.0,7203,0.1207275390625,7203,0.1207275390625,7203,0.1207275390625,llama-3.2-1b
18,llama_attn,"['model.layers.9.self_attn.q_proj.weight', 'model.layers.9.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
19,llama_mlp,"['model.layers.9.mlp.gate_proj.weight', 'model.layers.9.mlp.up_proj.weight']",8192,bias_value,4,0.99951171875,2,4.0,7063,0.1378173828125,7063,0.1378173828125,7063,0.1378173828125,llama-3.2-1b
20,llama_attn,"['model.layers.10.self_attn.q_proj.weight', 'model.layers.10.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
21,llama_mlp,"['model.layers.10.mlp.gate_proj.weight', 'model.layers.10.mlp.up_proj.weight']",8192,bias_value,8,0.9990234375,4,16.0,7267,0.1129150390625,7267,0.1129150390625,7267,0.1129150390625,llama-3.2-1b
22,llama_attn,"['model.layers.11.self_attn.q_proj.weight', 'model.layers.11.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
23,llama_mlp,"['model.layers.11.mlp.gate_proj.weight', 'model.layers.11.mlp.up_proj.weight']",8192,bias_value,6,0.999267578125,3,8.0,7368,0.1005859375,7368,0.1005859375,7368,0.1005859375,llama-3.2-1b
24,llama_attn,"['model.layers.12.self_attn.q_proj.weight', 'model.layers.12.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
25,llama_mlp,"['model.layers.12.mlp.gate_proj.weight', 'model.layers.12.mlp.up_proj.weight']",8192,bias_value,20,0.99755859375,10,1024.0,7292,0.10986328125,7292,0.10986328125,7292,0.10986328125,llama-3.2-1b
26,llama_attn,"['model.layers.13.self_attn.q_proj.weight', 'model.layers.13.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
27,llama_mlp,"['model.layers.13.mlp.gate_proj.weight', 'model.layers.13.mlp.up_proj.weight']",8192,bias_value,26,0.996826171875,13,8192.0,7311,0.1075439453125,7311,0.1075439453125,7311,0.1075439453125,llama-3.2-1b
28,llama_attn,"['model.layers.14.self_attn.q_proj.weight', 'model.layers.14.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
29,llama_mlp,"['model.layers.14.mlp.gate_proj.weight', 'model.layers.14.mlp.up_proj.weight']",8192,bias_value,24,0.9970703125,12,4096.0,7177,0.1239013671875,7177,0.1239013671875,7177,0.1239013671875,llama-3.2-1b
30,llama_attn,"['model.layers.15.self_attn.q_proj.weight', 'model.layers.15.self_attn.k_proj.weight']",8,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,llama-3.2-1b
31,llama_mlp,"['model.layers.15.mlp.gate_proj.weight', 'model.layers.15.mlp.up_proj.weight']",8192,bias_value,14,0.998291015625,7,128.0,7003,0.1451416015625,7003,0.1451416015625,7003,0.1451416015625,llama-3.2-1b
0,llama_attn,"['model.layers.0.self_attn.q_proj.weight', 'model.layers.0.self_attn.k_proj.weight']",8,variance,0,1.0,0,1.0,0,1.0,0,1.0,7,0.125,llama-3.2-1b
1,llama_mlp,"['model.layers.0.mlp.gate_proj.weight', 'model.layers.0.mlp.up_proj.weight']",8192,variance,20,0.99755859375,10,1024.0,7484,0.08642578125,8167,0.0030517578125,8191,0.0001220703125,llama-3.2-1b
2,llama_attn,"['model.layers.1.self_attn.q_proj.weight', 'model.layers.1.self_attn.k_proj.weight']",8,variance,0,1.0,0,1.0,0,1.0,2,0.75,8,0.0,llama-3.2-1b
3,llama_mlp,"['model.layers.1.mlp.gate_proj.weight', 'model.layers.1.mlp.up_proj.weight']",8192,variance,16,0.998046875,8,256.0,7234,0.116943359375,8172,0.00244140625,8190,0.000244140625,llama-3.2-1b
4,llama_attn,"['model.layers.2.self_attn.q_proj.weight', 'model.layers.2.self_attn.k_proj.weight']",8,variance,0,1.0,0,1.0,0,1.0,0,1.0,8,0.0,llama-3.2-1b
5,llama_mlp,"['model.layers.2.mlp.gate_proj.weight', 'model.layers.2.mlp.up_proj.weight']",8192,variance,2,0.999755859375,1,2.0,7012,0.14404296875,8173,0.0023193359375,8192,0.0,llama-3.2-1b
6,llama_attn,"['model.layers.3.self_attn.q_proj.weight', 'model.layers.3.self_attn.k_proj.weight']",8,variance,0,1.0,0,1.0,0,1.0,0,1.0,8,0.0,llama-3.2-1b
7,llama_mlp,"['model.layers.3.mlp.gate_proj.weight', 'model.layers.3.mlp.up_proj.weight']",8192,variance,8,0.9990234375,4,16.0,6611,0.1929931640625,8175,0.0020751953125,8192,0.0,llama-3.2-1b
8,llama_attn,"['model.layers.4.self_attn.q_proj.weight', 'model.layers.4.self_attn.k_proj.weight']",8,variance,0,1.0,0,1.0,0,1.0,0,1.0,8,0.0,llama-3.2-1b
9,llama_mlp,"['model.layers.4.mlp.gate_proj.weight', 'model.layers.4.mlp.up_proj.weight']",8192,variance,0,1.0,0,1.0,6534,0.202392578125,8170,0.002685546875,8192,0.0,llama-3.2-1b
10,llama_attn,"['model.layers.5.self_attn.q_proj.weight', 'model.layers.5.self_attn.k_proj.weight']",8,variance,0,1.0,0,1.0,0,1.0,0,1.0,8,0.0,llama-3.2-1b
11,llama_mlp,"['model.layers.5.mlp.gate_proj.weight', 'model.layers.5.mlp.up_proj.weight']",8192,variance,2,0.999755859375,1,2.0,6636,0.18994140625,8170,0.002685546875,8192,0.0,llama-3.2-1b
12,llama_attn,"['model.layers.6.self_attn.q_proj.weight', 'model.layers.6.self_attn.k_proj.weight']",8,variance,0,1.0,0,1.0,0,1.0,0,1.0,8,0.0,llama-3.2-1b
13,llama_mlp,"['model.layers.6.mlp.gate_proj.weight', 'model.layers.6.mlp.up_proj.weight']",8192,variance,2,0.999755859375,1,2.0,6700,0.18212890625,8161,0.0037841796875,8192,0.0,llama-3.2-1b
14,llama_attn,"['model.layers.7.self_attn.q_proj.weight', 'model.layers.7.self_attn.k_proj.weight']",8,variance,0,1.0,0,1.0,0,1.0,2,0.75,8,0.0,llama-3.2-1b
15,llama_mlp,"['model.layers.7.mlp.gate_proj.weight', 'model.layers.7.mlp.up_proj.weight']",8192,variance,4,0.99951171875,2,4.0,6653,0.1878662109375,8139,0.0064697265625,8192,0.0,llama-3.2-1b
16,llama_attn,"['model.layers.8.self_attn.q_proj.weight', 'model.layers.8.self_attn.k_proj.weight']",8,variance,0,1.0,0,1.0,0,1.0,0,1.0,8,0.0,llama-3.2-1b
17,llama_mlp,"['model.layers.8.mlp.gate_proj.weight', 'model.layers.8.mlp.up_proj.weight']",8192,variance,4,0.99951171875,2,4.0,6798,0.170166015625,8138,0.006591796875,8192,0.0,llama-3.2-1b
18,llama_attn,"['model.layers.9.self_attn.q_proj.weight', 'model.layers.9.self_attn.k_proj.weight']",8,variance,0,1.0,0,1.0,0,1.0,0,1.0,8,0.0,llama-3.2-1b
19,llama_mlp,"['model.layers.9.mlp.gate_proj.weight', 'model.layers.9.mlp.up_proj.weight']",8192,variance,2,0.999755859375,1,2.0,6679,0.1846923828125,8142,0.006103515625,8192,0.0,llama-3.2-1b
20,llama_attn,"['model.layers.10.self_attn.q_proj.weight', 'model.layers.10.self_attn.k_proj.weight']",8,variance,0,1.0,0,1.0,0,1.0,2,0.75,8,0.0,llama-3.2-1b
21,llama_mlp,"['model.layers.10.mlp.gate_proj.weight', 'model.layers.10.mlp.up_proj.weight']",8192,variance,4,0.99951171875,2,4.0,6704,0.181640625,8152,0.0048828125,8192,0.0,llama-3.2-1b
22,llama_attn,"['model.layers.11.self_attn.q_proj.weight', 'model.layers.11.self_attn.k_proj.weight']",8,variance,0,1.0,0,1.0,0,1.0,3,0.625,8,0.0,llama-3.2-1b
23,llama_mlp,"['model.layers.11.mlp.gate_proj.weight', 'model.layers.11.mlp.up_proj.weight']",8192,variance,0,1.0,0,1.0,6715,0.1802978515625,8164,0.00341796875,8192,0.0,llama-3.2-1b
24,llama_attn,"['model.layers.12.self_attn.q_proj.weight', 'model.layers.12.self_attn.k_proj.weight']",8,variance,0,1.0,0,1.0,0,1.0,0,1.0,8,0.0,llama-3.2-1b
25,llama_mlp,"['model.layers.12.mlp.gate_proj.weight', 'model.layers.12.mlp.up_proj.weight']",8192,variance,4,0.99951171875,2,4.0,6711,0.1807861328125,8149,0.0052490234375,8192,0.0,llama-3.2-1b
26,llama_attn,"['model.layers.13.self_attn.q_proj.weight', 'model.layers.13.self_attn.k_proj.weight']",8,variance,0,1.0,0,1.0,0,1.0,0,1.0,8,0.0,llama-3.2-1b
27,llama_mlp,"['model.layers.13.mlp.gate_proj.weight', 'model.layers.13.mlp.up_proj.weight']",8192,variance,2,0.999755859375,1,2.0,6759,0.1749267578125,8158,0.004150390625,8192,0.0,llama-3.2-1b
28,llama_attn,"['model.layers.14.self_attn.q_proj.weight', 'model.layers.14.self_attn.k_proj.weight']",8,variance,0,1.0,0,1.0,0,1.0,2,0.75,8,0.0,llama-3.2-1b
29,llama_mlp,"['model.layers.14.mlp.gate_proj.weight', 'model.layers.14.mlp.up_proj.weight']",8192,variance,14,0.998291015625,7,128.0,6556,0.19970703125,8165,0.0032958984375,8192,0.0,llama-3.2-1b
